id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at,skills_source,salary_source
labor_timviec365_2061819,tuyển tài xế,Công Ty TNHH JoyWay Global Ventures,Lái Xe|Bằng Lái,Hồ Chí Minh,12000000,12000000,full-time,any,0,,"12.000.000 VNĐ | 22/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: Mức lương: Từ 8.000.000 VNĐ đến 12.000.000 VNĐ.Được tham gia đầy đủ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp.Môi trường làm việc ổn định, thân thiện và chuyên nghiệp.Mức lương: Từ 8.000.000 VNĐ đến 12.000.000 VNĐ.Được tham gia đầy đủ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp.Môi trường làm việc ổn định, thân thiện và chuyên nghiệp. | Yêu cầu: giới tính: nam, sức khỏe tốt.có bằng lái xe phù hợp (b2, c",lai_xe,TimViec365,https://timviec365.vn/tuyen-tai-xe-p2061819.html,2026-04-15T08:18:23.367453,original,original
labor_timviec365_2061670,Nhân viên giao hàng xe tải van 500kg - Mặt hàng trái cây - Đi làm ngay,Biovegi,Lái Xe,Hồ Chí Minh,15000000,15000000,temporary,any,0,,"15 VNĐ | 21/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: - mức lương: từ 9,000,000 đến 15,000,000+, tùy theo năng lực - thưởng các ngày lễ, tết, sinh nhật... - tham gia các chương trình du lịch của công ty hằng năm - tham gia đầy đủ các bảo hiểm sau khi ký hợp đồng chính thức - đầy đủ các chế độ thăm hỏi: hiếu, hỷ, đau bệnh... - giờ làm việc: 6h30-11h30, chiều từ 13h-17h. tuần được nghỉ 1 ngày bất kỳ- mức lương: từ 9,000,000 đến 15,000,000+, tùy theo năng lực - thưởng các ngày lễ, tết, ",lai_xe,TimViec365,https://timviec365.vn/nhan-vien-giao-hang-xe-tai-van-500kg-mat-hang-trai-cay-dji-lam-ngay-p2061670.html,2026-04-15T08:18:23.373847,original,original
labor_timviec365_2060724,Tài xế lái xe,Cty tnhh đt pt qt Toàn Thắng,Lái Xe,Hồ Chí Minh,10000000,10000000,full-time,any,0,,"Thỏa thuận | 17/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: Lương cơ bản 10 triệu, hưởng chế độ bảo hiểm, thưởng lễ tết, phụ cấp vượt km, làm thêm giờ (chi tiết trao đổi trực tiếp).Lương cơ bản 10 triệu, hưởng chế độ bảo hiểm, thưởng lễ tết, phụ cấp vượt km, làm thêm giờ (chi tiết trao đổi trực tiếp). | Yêu cầu: Không hút thuốc.Không hút thuốc.+ Xem thêm | Thỏa thuận | 17/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: Lương cơ bản 10 triệu, hưởng chế độ bảo hiểm, thưởng lễ tết, ",lai_xe,TimViec365,https://timviec365.vn/tai-xe-lai-xe-p2060724.html,2026-04-15T08:18:23.380381,original,extracted
labor_timviec365_2060723,Tuyển Nhân Viên Hiện Trường OPS,CÔNG TY TNHH BROS CARGO VIỆT NAM,Lái Xe,Hà Nội,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 17/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: - Được nhận lương tháng 13, cùng với các chế độ phúc lợi hấp dẫn khác theo quy định của công ty.- Cơ hội xét tăng lương hàng năm, với mức tăng 10% mỗi lần.- Hưởng đầy đủ các chế độ bảo hiểm xã hội, bảo hiểm y tế và các phúc lợi khác theo chính sách của công ty.- Môi trường làm việc ổn định và lâu dài, tạo điều kiện cho sự phát triển cá nhân và nghề nghiệp.- Được nhận lương tháng 13, cùng với các chế độ phúc lợi hấp dẫn khác the",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-hien-truong-ops-p2060723.html,2026-04-15T08:18:23.386063,original,original
labor_timviec365_2061179,Tuyển Lái Xe B2,Nguyễn Ngọc Thành,Lái Xe|Bằng Lái,Hải Phòng,7600000,14250000,full-time,any,0,,"Thỏa thuận | 08/05/2026 | Hải Phòng | Lao động phổ thông, Vận tải - Lái xe | Quyền lợi: *  Lương thỏa thuận theo năng lực và kinh nghiệm.*  Trao đổi chi tiết khi phỏng vấn.*  Lương thỏa thuận theo năng lực và kinh nghiệm.*  Trao đổi chi tiết khi phỏng vấn. | Yêu cầu: • Nam, từ 35 - 45 tuổi.• Có bằng lái xe B2.• Sức khỏe tốt, chịu được áp lực công việc.• Có kinh nghiệm lái xe gia đình / lái xe cho lãnh đạo.• L&yacute; lịch r&otilde; ràng, không có tiền án, tiền sự.• Tính cách: lịch sự, trung thực",lai_xe,TimViec365,https://timviec365.vn/tuyen-lai-xe-b2-p2061179.html,2026-04-15T08:18:33.613012,original,inferred
labor_timviec365_2060612,Tuyển nhân viên giao hàng bằng xe máy,CTy TNHH Thiết bị mạng Viễn thông THịnh An,Lái Xe,Hà Nội,9200000,17250000,full-time,any,0,,"Thỏa thuận | 27/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: - Nghỉ vào Chủ nhật và các ngày lễ.- Cơ hội giao hàng Cáp mạng trong nội thành TP Hà Nội khi có đơn, đảm bảo công việc ổn định.- Trong trường hợp công ty không có đơn hàng, bạn sẽ có thời gian nghỉ ngơi hợp lý.- Phù hợp cho những người có sức khỏe trung bình, yêu thích công việc di chuyển.- Phương tiện giao hàng được hỗ trợ xăng và xe của công ty.- Thời gian làm việc linh hoạt từ 8h00 - 12h và 13h30 - 17h00, có thể điều chỉnh theo ",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-bang-xe-may-p2060612.html,2026-04-15T08:18:33.616959,original,inferred
labor_timviec365_2060547,Nhân Viên Lái Xe,Công ty Cổ phần Fecon,Giao Tiếp|Lái Xe|Bằng Lái,Hà Nội,14000000,14000000,full-time,any,5,,"14 VNĐ | 25/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: *  Thu nhập ổn định, minh bạch: Từ 14 triệu VNĐ.*  Chế độ tăng ca, công tác phí rõ ràng.*  Được cấp xe công ty và bảo dưỡng định kỳ.*  Môi trường làm việc chuyên nghiệp, lịch sự.*  Thu nhập ổn định, minh bạch: Từ 14 triệu VNĐ.*  Chế độ tăng ca, công tác phí rõ ràng.*  Được cấp xe công ty và bảo dưỡng định kỳ.*  Môi trường làm việc chuyên nghiệp, lịch sự. | Yêu cầu: *  Tốt nghiệp THPT (12/12).*  Bằng lái xe hạng B2 trở lên.*  Hiểu biết ",lai_xe,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-p2060547.html,2026-04-15T08:18:33.619823,original,original
labor_timviec365_2060287,Tuyển lái xe cho giám đốc tại Hà Nội,Công ty TNHH thương mại và sản xuất bao bì Nam Khánh,Lái Xe|Bằng Lái,Hà Nội,12000000,12000000,full-time,any,1,,"12.000.000 VNĐ | 19/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: *  Lương: Từ 10.000.000 VNĐ Đến 12.000.000 VNĐ.*  Thưởng tháng 13.*  Nghỉ chủ nhật.*  Du lịch hàng năm.*  Đóng BHXH, BHYT, BHTN.*  Hỗ trợ ăn trưa.*  Lương: Từ 10.000.000 VNĐ Đến 12.000.000 VNĐ.*  Thưởng tháng 13.*  Nghỉ chủ nhật.*  Du lịch hàng năm.*  Đóng BHXH, BHYT, BHTN.*  Hỗ trợ ăn trưa. | Yêu cầu: *  Bằng lái xe ô tô hợp lệ.*  Ít nhất 1 năm kinh nghiệm lái xe.*  Cẩn thận, trung thực, sạch sẽ, rành đường Hà Nội.*  Bằng lái ",lai_xe,TimViec365,https://timviec365.vn/tuyen-lai-xe-cho-giam-djoc-ha-noi-p2060287.html,2026-04-15T08:18:33.622394,original,original
labor_timviec365_2060271,Tuyển Nhân viên Giao hàng Hỏa tốc,Shopee Express,Lái Xe,,20000000,20000000,full-time,any,0,,"20.000.000 VNĐ | 19/05/2026 | Toàn quốc | Vận tải - Lái xe | Quyền lợi: - Mức thu nhập trung bình từ 15–20 triệu/tháng.- Nếu làm việc hiệu quả, có thể kiếm được từ 500K–700K/ngày với lượng đơn hàng ổn định, không lo thiếu việc.- Địa điểm làm việc gần nhà, với lựa chọn kho theo khu vực, giúp tiết kiệm thời gian di chuyển.- Không bị áp lực doanh số, tạo điều kiện cho nhân viên làm việc thoải mái hơn.- Được đóng bảo hiểm đầy đủ, bao gồm cả bảo hiểm tai nạn lao động, đảm bảo quyền lợi cho nhân viên.",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-hoa-toc-p2060271.html,2026-04-15T08:18:33.628011,original,original
labor_timviec365_2060199,Nhân viên lái xe chở hàng,Công ty vận chuyển quốc tế Kango,Lái Xe,Hà Nội,11000000,11000000,full-time,any,0,,"11.000.000 VNĐ | 18/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: *  Tham gia BHXH, BHYT đầy đủ theo quy định.*  Cơ hội du lịch, nghỉ dưỡng hàng năm.*  Thời gian làm việc: Thứ 2 đến Thứ 7, nghỉ lễ theo quy định của Nhà nước.*  Tham gia BHXH, BHYT đầy đủ theo quy định.*  Cơ hội du lịch, nghỉ dưỡng hàng năm.*  Thời gian làm việc: Thứ 2 đến Thứ 7, nghỉ lễ theo quy định của Nhà nước. | Yêu cầu: *  Trung thực, trách nhiệm, siêng năng.*  Ưu tiên ứng viên có khả năng chịu áp lực cao và linh hoạt về ",lai_xe,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-cho-hang-p2060199.html,2026-04-15T08:18:33.631050,original,original
labor_timviec365_2060027,Tuyển Tài xế BGĐ,Cty CP An Pha Kim,Lái Xe|Bằng Lái,Hồ Chí Minh,9600000,18000000,full-time,any,0,,Thỏa thuận | 10/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: - Mức lương cứng+ hỗ trợ cơm trưa + chế độ tăng ca + công tác + thưởng riêng- Cơ hội tăng lương dựa trên đánh giá năng lực hàng năm.- Các khoản thưởng vào dịp Lễ Tết và chuyến du lịch hàng năm cho nhân viên.- Chế độ phúc lợi hấp dẫn theo chính sách của Công ty.- Thông tin về phúc lợi được trao đổi thêm trong buổi phỏng vấn.- Mức lương cứng+ hỗ trợ cơm trưa + chế độ tăng ca + công tác + thưởng riêng- Cơ hội tăng lương dựa trên ,lai_xe,TimViec365,https://timviec365.vn/tuyen-tai-xe-bgdj-p2060027.html,2026-04-15T08:18:33.633945,original,inferred
labor_timviec365_2059903,Tài xế xe tải,Công ty TNHH TMDV Vận Tải Thuỳ An Hưng,Lái Xe|Bằng Lái,Bình Dương,19000000,19000000,full-time,any,2,,19.000.000 VNĐ | 31/05/2026 | Bình Dương | Vận tải - Lái xe | Quyền lợi: Được đóng bảo hiểm đầy đủ.Mức thu nhập từ 11.000.000 VNĐ đến 19.000.000 VNĐ/tháng.Được đóng bảo hiểm đầy đủ.Mức thu nhập từ 11.000.000 VNĐ đến 19.000.000 VNĐ/tháng. | Yêu cầu: Có bằng lái xe hạng B2 trở lên.Có kinh nghiệm lái xe tải từ 1-2 năm.Có sức khỏe tốt và tính trung thực.Có bằng lái xe hạng B2 trở lên.Có kinh nghiệm lái xe tải từ 1-2 năm.Có sức khỏe tốt và tính trung thực.+ Xem thêm | 19.000.000 VNĐ | 31/05/2026 | Bì,lai_xe,TimViec365,https://timviec365.vn/tai-xe-xe-tai-p2059903.html,2026-04-15T08:18:33.636350,original,original
labor_timviec365_2059824,ĐIỀU ĐỘ CONTAINER,CÔNG TY CỔ PHẦN MINH PHƯƠNG LOGISTICS,Giao Tiếp|Lái Xe,Đồng Nai,8000000,15000000,full-time,any,0,,"Thỏa thuận | 31/05/2026 | Đồng Nai | Vận tải - Lái xe | Quyền lợi: - Mức lương: Thỏa thuận theo năng lực và kinh nghiệm.- Chế độ bảo hiểm, phúc lợi đầy đủ theo quy định của pháp luật.- Môi trường làm việc năng động, cơ hội thăng tiến trong công việc.- Các quyền lợi khác theo quy định của công ty.- Mức lương: Thỏa thuận theo năng lực và kinh nghiệm.- Chế độ bảo hiểm, phúc lợi đầy đủ theo quy định của pháp luật.- Môi trường làm việc năng động, cơ hội thăng tiến trong công việc.- Các quyền lợi khác",lai_xe,TimViec365,https://timviec365.vn/djieu-djo-container-p2059824.html,2026-04-15T08:18:33.638807,original,inferred
labor_timviec365_2059797,Tuyển tài xế B2 chạy xe tải nhẹ,Công ty TNHH Sản Xuất Kinh Doanh Nội Thất Tân Á Châu,Lái Xe|Bằng Lái,Hồ Chí Minh,20000000,20000000,full-time,any,0,,"20.000.000 VNĐ | 31/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: Lương thưởng hấp dẫn, bao gồm lương tháng 13 và các chế độ thưởng lễ, Tết theo quy định.Tham gia đầy đủ BHXH, BHYT, BHTN theo luật định.Môi trường làm việc năng động, thân thiện, có lộ trình thăng tiến rõ ràng.Cơ hội đào tạo và phát triển bản thân.Lương thưởng hấp dẫn, bao gồm lương tháng 13 và các chế độ thưởng lễ, Tết theo quy định.Tham gia đầy đủ BHXH, BHYT, BHTN theo luật định.Môi trường làm việc năng động, thân thiện,",lai_xe,TimViec365,https://timviec365.vn/tuyen-tai-xe-b2-chay-xe-tai-nhe-p2059797.html,2026-04-15T08:18:33.644931,original,original
labor_timviec365_2059669,Lái xe lãnh đạo,Công ty Cổ phần tập đoàn Hoà Bình Minh,Lái Xe|Bằng Lái,Hà Nội,14000000,14000000,full-time,any,3,,"14.000.000 VNĐ | 31/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: Mức lương: từ 14.000.000 VNĐ.Được đóng BHXH đầy đủ.Hưởng các chế độ phúc lợi theo quy định của pháp luật.Mức lương: từ 14.000.000 VNĐ.Được đóng BHXH đầy đủ.Hưởng các chế độ phúc lợi theo quy định của pháp luật. | Yêu cầu: Có bằng lái xe hạng B2 trở lên.Kinh nghiệm ít nhất 03 năm lái xe, ưu tiên có kinh nghiệm lái các dòng xe sang.Trung thực, có sức khỏe tốt.Có thể đi công tác các tỉnh khu vực phía Bắc (đi về trong ngày).Ưu tiên",lai_xe,TimViec365,https://timviec365.vn/lai-xe-lanh-djao-p2059669.html,2026-04-15T08:18:33.649830,original,original
labor_timviec365_2059087,Lái Xe Tải Bằng C,Công ty Cổ phần CKP.,Lái Xe|Bằng Lái,Hà Nội,18000000,18000000,temporary,any,0,,"18.000.000 VNĐ | 20/05/2026 | Hà Nội | Lao động phổ thông, Vận tải - Lái xe, Ô tô - xe máy | Quyền lợi: - Được k&yacute; hợp đồng, BHXH, BHYT theo đúng quy định của nhà nước và của công ty.- Được hưởng đầy đủ chế độ phúc lợi của Công ty và theo quy định của nhà nước: Nghỉ lễ, nghỉ tết, đi nghỉ mát, thưởng lễ tết&hellip;- Thu nhập: từ 16 &ndash; 18 triệu- Môi trường làm việc chuyên nghiệp, thân thiện.- Được ký hợp đồng, BHXH, BHYT theo đúng quy định của nhà nước và của công ty.- Được hưởng đầy đủ",lai_xe,TimViec365,https://timviec365.vn/lai-xe-tai-bang-c-p2059087.html,2026-04-15T08:18:33.657072,original,original
labor_timviec365_2059077,Tuyển Lái Xe Cứu Hộ,Công ty Cổ phần CKP.,Lái Xe|Bằng Lái,Hà Nội,18000000,18000000,temporary,any,0,,"18.000.000 VNĐ | 20/05/2026 | Hà Nội | Lao động phổ thông, Vận tải - Lái xe, Ô tô - xe máy | Quyền lợi: - Được k&yacute; hợp đồng, BHXH, BHYT theo đúng quy định của nhà nước và của công ty.- Được hưởng đầy đủ chế độ phúc lợi của Công ty và theo quy định của nhà nước: Nghỉ lễ, nghỉ tết, đi nghỉ mát, thưởng lễ tết&hellip;- Thu nhập: từ 16 &ndash; 18 triệu- Môi trường làm việc chuyên nghiệp, thân thiện.- Được ký hợp đồng, BHXH, BHYT theo đúng quy định của nhà nước và của công ty.- Được hưởng đầy đủ",lai_xe,TimViec365,https://timviec365.vn/tuyen-lai-xe-cuu-ho-va-lai-xe-tai-bang-c-p2059077.html,2026-04-15T08:18:33.661593,original,original
labor_timviec365_2059372,TUYỂN LÁI XE DỊCH VỤ BẰNG B2,CÔNG TY TNHH TM DV PHÚ AN KHANG,Giao Tiếp|Lái Xe,Hồ Chí Minh,9600000,18000000,full-time,any,0,,"Thỏa thuận | 19/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: Thu nhập thỏa thuậnCó chế độ cơm trưa, tiền ngoài giờ và phí lưu đêm nếu có phát sinh.Không yêu cầu bốc vác, giao hàng.Địa điểm làm việc: TP.HCM, 193 Trần Não, Thủ Đức.Thu nhập thỏa thuậnCó chế độ cơm trưa, tiền ngoài giờ và phí lưu đêm nếu có phát sinh.Không yêu cầu bốc vác, giao hàng.Địa điểm làm việc: TP.HCM, 193 Trần Não, Thủ Đức. | Yêu cầu: Kỹ năng lái xe tốtĐúng giờGiữ vệ sinh và bảo quản xe được giaoTác phong nghiêm chỉ",lai_xe,TimViec365,https://timviec365.vn/lai-xe-dich-vu-bang-b2-p2059372.html,2026-04-15T08:18:33.665034,original,inferred
labor_timviec365_2058960,Nhân viên Giao hàng Xe máy,Công ty TNHH SPX Express,Lái Xe|Bằng Lái,Hà Nội,9200000,17250000,temporary,any,0,,"Thỏa thuận | 19/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: - Hỗ trợ đóng BHXH đầy đủ, có lương cứng- Cung cấp trang thiết bị, đồ dùng giao hàng (mũ/áo/sọt). Rider tự chuẩn bị giá/cáng/baga để đựng sọt lên yên xe- Hợp đồng 6 tháng, tự gia hạn 6 tháng tiếp theo không cần ký lại- Hỗ trợ đóng BHXH đầy đủ, có lương cứng- Cung cấp trang thiết bị, đồ dùng giao hàng (mũ/áo/sọt). Rider tự chuẩn bị giá/cáng/baga để đựng sọt lên yên xe- Hợp đồng 6 tháng, tự gia hạn 6 tháng tiếp theo không cần ký lại ",lai_xe,TimViec365,https://timviec365.vn/nhan-vien-giao-hang-xe-may-p2058960.html,2026-04-15T08:18:33.667571,original,inferred
labor_timviec365_2058920,"Tài xế xe tải (xe van, 1T25, 1T9, 5T, 8T)",Công ty Cổ Phần Giao Hàng Tiết Kiệm,Lái Xe|Bằng Lái,Hồ Chí Minh,16000000,16000000,temporary,any,0,,"16 VNĐ | 17/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: *  Thu nhập: Từ 12 VNĐ Đến 16 VNĐ/tháng (hoặc hơn tuỳ năng suất).*  Tham gia đầy đủ BHXH, BHYT, chế độ công đoàn, thưởng lễ Tết.*  Hỗ trợ chi phí khám sức khỏe: 500.000 VNĐ khi ký hợp đồng.*  Phụ cấp tiền trọ: 2-3 triệu VNĐ (nếu chỗ trọ xa kho lấy xe trên 20km, 30km).*  Cọc đầu vào: 1 triệu VNĐ (Tổng cọc 10 triệu VNĐ).*  Thu nhập: Từ 12 VNĐ Đến 16 VNĐ/tháng (hoặc hơn tuỳ năng suất).*  Tham gia đầy đủ BHXH, BHYT, chế độ công đoàn, ",lai_xe,TimViec365,https://timviec365.vn/tai-xe-xe-tai-xe-van-1t25-1t9-5t-8t-p2058920.html,2026-04-15T08:18:33.670078,original,original
labor_timviec365_2058919,Tuyển nhân viên giao vận,Công ty TNHH Công Nghệ Song Hùng,Lái Xe,Hồ Chí Minh,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 17/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: - Mức lương hấp dẫn cộng phụ cấp: 7.000.000 VNĐ ~ 15.000.000 VNĐ.- Thưởng lương tháng 13 và chế độ phép năm đầy đủ.- Được hưởng đầy đủ các chế độ bảo hiểm xã hội, phúc lợi, và thưởng vào các dịp Lễ Tết.- Tham gia các hoạt động giao lưu, đi nghỉ mát do công ty tổ chức.- Môi trường làm việc chuyên nghiệp, năng động, thân thiện và cởi mở.- Phỏng vấn và đi làm ngay nếu đạt yêu cầu.- Cơ hội công việc ổn định và lâu dài.- Mức lư",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-van-p2058919.html,2026-04-15T08:18:33.672763,original,original
labor_timviec365_2058880,Tài Xế Lái Xe Giao Nhận Hàng Hoá Bằng B2,CÔNG TY TNHH NGÂN ANH PHÁT,Lái Xe|Bằng Lái,Đồng Nai,12000000,12000000,temporary,any,0,,"12.000.000 VNĐ | 16/05/2026 | Đồng Nai | Vận tải - Lái xe | Quyền lợi: - Lương theo thỏa thận khi phỏng vấn .- Nhân viên có năng lực tốt , có thể ký hợp đồng chính thức khi chưa hết thời gian thử việc .- Được đóng bảo hiểm theo quy định của pháp luật.- Môi trường làm việc năng động, thân thiện, cơ hội thăng tiến.- Phụ cấp cơm trưa.- Được tham gia đầy đủ BHXH, BHYT,... theo luật lao động Việt Nam- Du lịch hằng năm, thường xuyên tổ chức các hoạt động team building và các hoạt động vui chơi giải tr",lai_xe,TimViec365,https://timviec365.vn/tai-xe-lai-xe-giao-nhan-hang-hoa-bang-b2-p2058880.html,2026-04-15T08:18:33.678444,original,original
labor_timviec365_2057896,Nhân viên giao hàng bằng xe máy,ĐIỆN MÁY TRỌNG TÍN,Lái Xe,Hà Nội,15000000,15000000,full-time,any,0,,"15.000.000 VNĐ | 08/05/2026 | Hà Nội | Vận chuyển giao nhận, Vận tải - Lái xe, Ô tô - xe máy | Quyền lợi: + Lương từ 12.000.000 VNĐ đến 15.000.000 VNĐ kèm phụ cấp, có tay nghề cao có thể lên đến 20.000.000 VNĐ đến 25.000.000 VNĐ + Được đóng bảo hiểm xã hội + Được nghỉ chế độ ngày lễ, tết+ Lương từ 12.000.000 VNĐ đến 15.000.000 VNĐ kèm phụ cấp, có tay nghề cao có thể lên đến 20.000.000 VNĐ đến 25.000.000 VNĐ+ Được đóng bảo hiểm xã hội+ Được nghỉ chế độ ngày lễ, tết | Yêu cầu: + Có điện thoại smar",lai_xe,TimViec365,https://timviec365.vn/nhan-vien-giao-hang-bang-xe-may-p2057896.html,2026-04-15T08:18:33.682934,original,original
labor_timviec365_2058495,Tuyển Nhân Viên Giao Hàng,CTY TNHH LIGHTING & HOME,Lái Xe|Bằng Lái,Hồ Chí Minh,8000000,12000000,full-time,any,0,,"Thỏa thuận | 07/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: - Mức lương thỏa thuận từ 8 triệu - 12 triệu đồng.- Được hưởng đầy đủ các chế độ đãi ngộ, chế độ tăng lương, thưởng lễ Tết, lương tháng 13 và nghỉ phép theo quy định.- Nhận phụ cấp chuyên cần, xăng xe, cơm trưa và thưởng tháng.- Có cơ hội nhận thưởng thêm nếu hoàn thành công việc xuất sắc hàng tháng.- Làm việc trong môi trường thân thiện, năng động và cởi mở, với nhiều cơ hội học tập và phát triển.- Được công ty hỗ trợ xăng xe",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-p2058495.html,2026-04-15T08:18:33.685982,original,extracted
labor_timviec365_2058362,Tuyển tài xế xe bồn,Công ty côt phần bê tông Terra Yamaken,Lái Xe|Bằng Lái,Hồ Chí Minh,20000000,20000000,full-time,any,0,,"20.000.000 VNĐ | 05/05/2026 | Hồ Chí Minh | Vận tải - Lái xe | Quyền lợi: - Thưởng các dịp lễ lớn như 30/4, 1/5; Tết Dương lịch; Tết âm lịch.- Thưởng cho nhân viên có thành tích xuất sắc trong công việc.- Tặng quà vào các ngày lễ như 1/6, quà cho con của nhân viên có thành tích học tập giỏi; quà tặng trung thu; quà 20/10; quà Tết.- Khám sức khỏe định kỳ để đảm bảo sức khỏe cho nhân viên.- Đóng BHXH đầy đủ theo quy định của nhà nước.- Thưởng các dịp lễ lớn như 30/4, 1/5; Tết Dương lịch; Tết âm lị",lai_xe,TimViec365,https://timviec365.vn/tuyen-tai-xe-xe-bon-p2058362.html,2026-04-15T08:18:33.688462,original,original
labor_timviec365_2058565,Tài Xế Lái Xe Cho Tổng Giám Đốc,CÔNG TY CP CÔNG NGHỆ SAVA META,Phục Vụ|Lái Xe|Bằng Lái,Hà Nội,9200000,17250000,full-time,any,0,,"Thỏa thuận | 31/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: Lương thỏa thuận tùy theo năng lựcĐược đóng BHXH, BHYT, BHTN và được hưởng quyền lợi khác theo quy định của Bộ luật lao độngChế độ nâng lương linh hoạt cùng nhiều khoản thưởng hấp dẫn khác (thưởng Lễ, Tết, thưởng nóng,...)Môi trường làm việc chuyên nghiệpTrao đổi thêm khi phỏng vấnLương thỏa thuận tùy theo năng lựcĐược đóng BHXH, BHYT, BHTN và được hưởng quyền lợi khác theo quy định của Bộ luật lao độngChế độ nâng lương linh hoạt c",lai_xe,TimViec365,https://timviec365.vn/tai-xe-lai-xe-cho-tong-giam-djoc-p2058565.html,2026-04-15T08:18:33.693917,original,inferred
labor_timviec365_2057948,TUYỂN NHÂN VIÊN GIAO HÀNG,Công ty CPTM Altaco,Lái Xe|Bằng Lái,Hà Nội,9000000,9000000,full-time,any,0,,"9.000.000 VNĐ | 26/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: Môi trường làm việc: thân thiện, trẻ trung, ổn địnhHưởng đầy đủ các chế độ BHXH &ndash; BHYT &ndash; BHTN theo quy định của Nhà nước.Chế độ phúc lợi: thưởng cuối năm, thưởng ngày lễ, nghỉ phép 12 ngày/năm, du lịch 1,2 lần/nămTham gia các hoạt động tập thể giao lưu trong phòng bạn và Công tyLương cứng + Phụ cấp ( ăn trưa, tiền xăng, hao mòn xe máy, phụ cấp giao hàng ngoài giờ,&hellip;) + KPIs up to 8-9trMôi trường làm việc: thân ",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-p2057948.html,2026-04-15T08:18:33.697256,original,original
labor_timviec365_2057894,Tuyển Lái Xe Bằng C,CTY TNHH SẮT THÉP ÁNH BÌNH MINH,Lái Xe,Hồ Chí Minh,14000000,14000000,full-time,any,0,,"14.000.000 VNĐ | 24/05/2026 | Hồ Chí Minh, Bình Dương | Vận chuyển giao nhận, Vận tải - Lái xe, Ô tô - xe máy | Quyền lợi:  - Lương: Từ 12.000.000 vnđ đến 14.00.000 vnđ- Được hưởng đầy đủ các chế độ BHXH, BHYT, BHTN.- Môi trường làm việc thân thiện, ổn định.- Hỗ trợ cơm trưa tại công ty.- Thưởng lễ, Tết, du lịch hằng năm cùng công ty.- Lương:Từ 12.000.000 vnđđến14.00.000 vnđ-Được hưởng đầy đủ các chế độ BHXH, BHYT, BHTN.-Môi trường làm việc thân thiện, ổn định.-Hỗ trợ cơm trưa tại công ty.-Thưởn",lai_xe,TimViec365,https://timviec365.vn/tuyen-lai-xe-bang-c-p2057894.html,2026-04-15T08:18:33.700605,original,original
labor_timviec365_2058309,Tuyển nhân viên giao hàng TN 2 CHỮ SỐ,SPX SHOPEE,Lái Xe,Hà Nội,30000000,30000000,full-time,any,0,,"30.000.000 VNĐ | 22/05/2026 | Hà Nội | Vận tải - Lái xe | Quyền lợi: - Được hưởng BẢO HIỂM TAI NẠN 24/7.- Được tham gia BẢO HIỂM XÃ HỘI.- Có thể tự chọn kho gần nhà, chỉ giao hàng trong khoảng cách ngắn từ 3-5km, không phải đi xa.- Tuyển dụng trên toàn bộ khu vực Hà Nội (bao gồm cả nội thành và ngoại thành).- Được hưởng BẢO HIỂM TAI NẠN 24/7.- Được tham gia BẢO HIỂM XÃ HỘI.- Có thể tự chọn kho gần nhà, chỉ giao hàng trong khoảng cách ngắn từ 3-5km, không phải đi xa.- Tuyển dụng trên toàn bộ khu ",lai_xe,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-tn-2-chu-so-p2058309.html,2026-04-15T08:18:43.973178,original,original
