id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_00047,Kỹ Sư Giải Pháp CNTT / Presale Kỹ Thuật,Công Ty Đầu Tư Và Công Nghệ DHA,,Hà Nội,0,1000,full-time,any,1,university,"• Tham gia khảo sát hệ thống CNTT của khách hàng, thu thập yêu cầu và đề xuất giải pháp kỹ thuật phù hợp. • Xây dựng các tài liệu kỹ thuật cho dự án: tài liệu giải pháp, tài liệu thiết kế kỹ thuật, tài liệu thuyết trình cho khách hàng. • Phối hợp với... Yêu cầu: Yêu cầu kiến thức và kinh nghiệm • Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Điện tử viễn thông, An toàn thông tin hoặc các ngành liên quan. • Ưu tiên có trên 01 năm kinh nghiệm trong một hoặc nhiều lĩnh vực: triển khai hệ thống CNTT, triển khai giải pháp an...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-giai-phap-cntt-presale-ky-thuat-2032951,2026-04-14T19:30:40.030506
scraped_vietnamworks_algolia_00048,Senior Officer Technology Risk Management,Techcombank,,Hà Nội,2500,3500,full-time,any,3,high,"JOB PURPOSE 1. Develop and maintain technology risk management framework, policies, procedures, guidelines - Develop principles and methodologies for technology risk management, establishing technology risk limit, key risk indicators ... according to international practices, legal regulations, and internal governance requirements - Standardize risk management activities including identifying, assessing, responding and monitoring technology and information security risks following... Yêu cầu: Experience - At least 3 years of relevant work experience in IT field, IT risk management - Have experience in developing IT risk governance & management framework, risk management policies, procedures and guidelines. - Have experience in IT infrastructure operation/ IT Architecture/ Cybersecurity operation/ DevSecOps/ Cloud Computing - Have experience in IT Audit, IT compliance & assurance Expertise -...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-officer-technology-risk-management--2033123,2026-04-14T19:30:40.030564
scraped_vietnamworks_algolia_00049,Warehouse Manager,Công Ty TNHH Taisun Việt Nam,,Hồ Chí Minh,0,0,full-time,any,3,university,"- To check the warhouse overview (cleaning, goods arrangement, employees' working style). - Directly manager the group incharge Main raw material. - To deploy the important decision/ instruction from BOD/ HR to all WHS employees - To check the WHS Capacity to annouce related dept. to balance the goods. - Support the WHS accountant's job when anyone off -... Yêu cầu: Education and Experience: - Bachelor’s degree in Business or related field required; - Three years of experience as a manager, or similar relevant position required. Required Skills/Abilities: - Excellent verbal and written communication skills. - Excellent interpersonal and negotiation skills with a proven ability to create and maintain positive working relationships with vendors, suppliers, shippers, and customers. - Strong supervisory...",warehouse,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/warehouse-manager-2033138,2026-04-14T19:30:40.030626
scraped_vietnamworks_algolia_00002,Kỹ Sư Điện Tử Viễn Thông (Vô Tuyến) - Wireless Engineer - Không Yêu Cầu Kinh Nghiệm,Công ty TNHH Nhà Nước MTV Thương mại và XNK Viettel,,Hà Nội,0,0,full-time,any,0,university,"Phụ trách kỹ thuật trong các dự án cung cấp giải pháp, thiết bị hạ tầng mạng viễn thông (vô tuyến, mạng lõi, thiết bị mạng, phần mềm dịch vụ...) • Tìm kiếm sản phẩm, nhà cung cấp, tư vấn sản phẩm/giải pháp kỹ thuật cho khách hàng; • Phân tích đánh giá sản phẩm theo... Yêu cầu: • Tốt nghiệp: Đại học chính quy, ưu tiên ứng viên học Học viện bưu chính viễn thông, Đại học bách khoa, Học viện kỹ thuật quân sự, Đại học công nghệ - Đại học Quốc gia Hà Nội , chuyên ngành Điện tử viễn thông, Tự động hóa, Công nghệ Thông tin. • Tiếng...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-dien-tu-vien-thong-vo-tuyen-wireless-engineer-khong-yeu-cau-kinh-nghiem-2023267,2026-04-14T19:32:39.095055
scraped_vietnamworks_algolia_00003,Kỹ Sư Thiết Bị Di Động IOT - Mobile & IoT Device Solutions Engineer - Không Yêu Cầu Kinh Nghiệm,Công ty TNHH Nhà Nước MTV Thương mại và XNK Viettel,,Hà Nội,0,0,full-time,any,0,university,"Phụ trách kỹ thuật trong các dự án kinh doanh thiết bị điện thoại, thiết bị di động, iOT: • Nghiên cứu công nghệ, sản phẩm, giải pháp để tư vấn cho khách hàng. • Phân tích hồ sơ mời thầu, tìm kiếm nhà cung cấp, xây dựng hồ sơ đáp ứng kỹ thuật dự thầu. •... Yêu cầu: • Tốt nghiệp: Đại học chính quy, ưu tiên ứng viên học Học viện bưu chính viễn thông, Đại học bách khoa, Học viện kỹ thuật quân sự, Đại học công nghệ - Đại học Quốc gia Hà Nội , chuyên ngành Điện tử viễn thông, Tự động hóa, Công nghệ Thông tin. • Có...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-thiet-bi-di-dong-iot-mobile-iot-device-solutions-engineer-khong-yeu-cau-kinh-nghiem-2023269,2026-04-14T19:32:39.095192
scraped_vietnamworks_algolia_00016,"Associate, Social Insurance and Benefits Delivery",NAB Innovation Centre Vietnam,,Hồ Chí Minh,0,0,full-time,any,0,high,"ABOUT THE JOB The Associate, Social Insurance and Benefits delivery is responsible for ensuring accurate and timely execution of statutory insurance compliance (SHUI) and delivering employee benefits programs. This role plays a critical part in maintaining regulatory compliance, enhancing employee experience, and supporting sufficient HR Operations processes. YOUR JOB RESPONSIBILITIES A. Social Insurance-Health Insurance-Unemployment Insurance Compliance... Yêu cầu: YOUR SKILLS & EXPERIENCE • Bachelor&#039;s degree in HR, Business, Finance, or related field. • Minimum of 7 years of Social Insurance/Health Insurance/Unemployment Insurance processing experience and benefits delivery. • Strong understanding of Vietnamese labor law and SHUI regulations is preferred Skills & Competencies • Strong attention to detail and accuracy • Good analytical and problem-solving skills • Effective communication and stakeholder...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/associate-social-insurance-and-benefits-delivery-2036147,2026-04-14T19:33:36.022840
scraped_vietnamworks_algolia_00017,Project Sales Engineer,Công Ty TNHH Stiebel Eltron Việt Nam,,Hồ Chí Minh,0,0,full-time,any,2,university,"1. JOB PURPOSE The Project Sales Engineer is responsible for developing and managing project sales for Heat Pump and Water Heater solutions, working closely with consultants, contractors, developers, and project-related partners to achieve sales targets and expand brand presence in the project market. 2. KEY RESPONSIBILITIES 2.1. Project Sales Development • Identify, approach, and develop project opportunities in residential... Yêu cầu: 3. JOB REQUIREMENTS 3.1. Education & Experience • Bachelor’s degree or Diploma in Mechanical, Electrical, HVAC, MEP, Thermal Engineering, or related fields. • At least 2–3 years of experience in project sales. • Experience in HVAC, sanitary ware, water heaters, heat pumps, or MEP systems is a strong advantage. • Existing relationships with contractors, consultants, developers, or project dealers are highly preferred. 3.2. Skills...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/project-sales-engineer-2032839,2026-04-14T19:33:36.022904
scraped_vietnamworks_algolia_00027,"Engineer, Product Industrialization, Footwear (Contract)",Amer Sports Vietnam Limited,,Hồ Chí Minh,0,0,full-time,any,3,high,"• Assists overseas HQ Project Managers by facilitating communications between the HQ Project Managers and Vendors by gathering and passing information to HQ Project Managers which the HQ Project Managers use in their role of developing and commercializing a range of products • Ensure cost targets set by overseas HQ Project Managers can be met within... Yêu cầu: • Mechanical back ground or College / university degree • At least 5&#43; years experience in Footwear industry • Priority to have more than 5&#43; years experience in facilitating with the development of outdoor/adventure running shoes • Good understanding of shoes material and Lab testing. • Good understanding of injection and compression EVA, mold making process in shoe industry • Good interpersonal skill and team...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/engineer-product-industrialization-footwear-contract-2033786,2026-04-14T19:33:36.023517
scraped_vietnamworks_algolia_00028,Chuyên Viên Quản Lý Chất Lượng - Phòng Tiêu Chuẩn Thẩm Định,Công Ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec,,Hà Nội,0,0,full-time,any,3,university,"TIÊU CHUẨN THẨM ĐỊNH - Tham gia hỗ trợ triển khai chuẩn bị cho thẩm định và tái thẩm định JCI tại các bệnh viện đảm bảo đạt chứng chỉ. - Tham gia hỗ trợ các đầu mối xây dựng/cập nhật các quy định/ quy chế thuộc nhóm văn bản JCI, đảm bảo đáp ứng yêu... Yêu cầu: - Tốt nghiệp Đại học trở lên (ưu tiên chuyên ngành liên quan đến y tế) - Ưu tiên có chứng chỉ liên quan tới Quản lý chất lượng - Ưu tiên ứng viên có kinh nghiệm 3-5 năm làm việc trong lĩnh vực quản lý chất lượng, kế hoạch tổng hợp ngành Y tế/bệnh viện...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-quan-ly-chat-luong-phong-tieu-chuan-tham-dinh-2021100,2026-04-14T19:33:36.023575
scraped_vietnamworks_algolia_00029,[HN/HCM] Chuyên Viên/ Chuyên Viên Cao Cấp Quan Hệ Khách Hàng Ưu Tiên (Lương 15Tr - 35Tr + Incentive),Công Ty Cổ Phần Tập Đoàn Đầu Tư Emir,,Hồ Chí Minh,15000000,35000000,full-time,any,2,university,"- Chủ động tiếp cận, tìm kiếm và xây dựng các mối quan hệ mới nhằm mở rộng network cá nhân cho việc tư vấn bán hàng. - Tiếp nhận, chăm sóc, phát triển tập khách hàng được phân công. - Trực tiếp chăm sóc khách hàng theo các chương trình của Công ty như ngày... Yêu cầu: 1. Học vấn : Tốt nghiệp Cao đẳng/Đại học trở lên chuyên ngành có liên quan: Quản trị Kinh doanh, Luật, Kinh tế, Ngoại giao, Tài chính ngân hàng... 2. Kiến thức/Kinh nghiệm : - Tối thiểu 03 năm kinh nghiệm tại các vị trí tương đương tại các tổ chức Tài chính, Ngân hàng. - Ưu tiên ứng...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/hn-hcm-chuyen-vien-chuyen-vien-cao-cap-quan-he-khach-hang-uu-tien-luong-15tr-35tr-incentive-2036539,2026-04-14T19:33:36.023641
scraped_vietnamworks_algolia_00043,Kế Toán Trưởng,Uni-Global Logistics,,Hồ Chí Minh,0,0,full-time,any,5,high,"Job Summary Chịu trách nhiệm quản lý toàn bộ hoạt động kế toán – tài chính của công ty, đảm bảo tuân thủ pháp luật, tối ưu chi phí và hỗ trợ Ban Giám đốc trong việc ra quyết định tài chính. ________________________________________ Key Responsibilities • Quản lý và điều hành toàn bộ hoạt động của phòng kế toán... Yêu cầu: Must-have Requirements • Tốt nghiệp Đại học chuyên ngành Kế toán, Tài chính hoặc liên quan • Có chứng chỉ Kế toán trưởng • Tối thiểu 5 năm kinh nghiệm kế toán, trong đó có ít nhất 2 năm ở vị trí quản lý • Am hiểu luật thuế và chuẩn mực kế toán Việt Nam • Kỹ năng quản...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-truong--2033030,2026-04-14T19:33:36.024489
scraped_vietnamworks_algolia_00044,Merchandiser - Nhân Viên Điều Phối Đơn Hàng,Công ty TNHH Yakjin Việt Nam,,Hà Nội,0,0,full-time,any,2,high,"1. Sample Development Stage / Giai đoạn phát triển mẫu • Receive Tech Pack and information from buyers, translate and provide comments → Nhận Tech Pack và thông tin từ khách hàng, dịch và đưa ra nhận xét • Work with related departments to develop samples → Phối hợp với... Yêu cầu: * At least 2 years of experience as a Merchandiser in garment industry (full-function experience is preferred) → Tối thiểu 2 năm kinh nghiệm Merchandiser ngành may (ưu tiên làm full function) * Experience in at least 2 out of 3 areas: sample / sourcing / costing ...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/merchandiser-nhan-vien-dieu-phoi-don-hang--2033058,2026-04-14T19:33:36.024546
scraped_vietnamworks_algolia_00045,Kỹ Sư Công Trường Dự Án Nhà Công Nghiệp (Site Engineer for Building Project),Công Ty TNHH Shimizu Việt Nam,,Nghệ An,0,0,full-time,any,3,high,"Mô tả công việc: - Đảm bảo chất lượng trong quá trình thi công các hạng mục, thi công đúng theo thiết kế đã phê duyệt, bản vẽ thi công, biện pháp thi công, tiêu chuẩn kỹ thuật và các tài liệu liên quan. - Đảm bảo an toàn lao động trong quá trình thi công, phối hợp... Yêu cầu: Yêu cầu: - Độ tuổi dưới 35 tuổi - Tốt nghiệp đại học chuyên ngành xây dựng dân dụng và công nghiệp - Có ít nhất 3 năm kinh nghiệm tại vị trí Kỹ sư thi công ở hiện trường, hiểu bản vẽ kỹ thuật bằng tiếng Anh. - Có thể làm việc tại các dự án ở Bình Dương, Đồng Nai...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-cong-truong-du-an-nha-cong-nghiep-site-engineer-for-building-project-2033066,2026-04-14T19:33:36.024608
scraped_vietnamworks_algolia_00046,Giám Đốc Khối Cung Ứng (Supply Chain Director),Cocolux - Chuỗi Bán Lẻ Mỹ Phẩm Chính Hãng.,,Hà Nội,0,0,full-time,any,3,university,"VAI TRÒ - CHỨC NĂNG: 1. Quản lý trực tiếp: - Trưởng phòng Mua hàng (Buying / Purchasing) - Trưởng phòng Cung ứng (Supply Chain Planning) - Trưởng kho (Warehouse Manager) 2. Mục tiêu công việc: Chịu trách nhiệm xây dựng và vận hành toàn bộ hệ thống cung ứng của công ty, đảm bảo: - Hàng hóa đủ – đúng... Yêu cầu: Quyền hạn & Trách nhiệm: 1. Quyết định lựa chọn nhà cung cấp 2. Phê duyệt kế hoạch mua hàng 3. Quản lý ngân sách cung ứng 4. Điều phối hàng hóa toàn hệ thống. - Trình độ học vấn tối thiểu: Tốt nghiệp Đại học trở lên chuyên ngành: QTKD, Logistic,….và các ngành nghề khác liên quan - Kinh...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-khoi-cung-ung-supply-chain-director-2032876,2026-04-14T19:33:36.024693
scraped_vietnamworks_algolia_00047,Nhân Viên Kỹ Thuật,Công ty cổ phần thương mại và công nghệ kỹ thuật Ecome,,Hà Nội,10000000,20000000,full-time,any,0,high,"• Lắp đặt, vận hành, bảo trì và sửa chữa các hệ thống, thiết bị kỹ thuật công nghệ do công ty triển khai hoặc cung cấp. • Tham gia khảo sát, thiết kế kỹ thuật và đề xuất giải pháp kỹ thuật phù hợp cho từng dự án. • Hỗ trợ kỹ... Yêu cầu: • Tốt nghiệp Cao đẳng hoặc Đại học chuyên ngành: Kỹ thuật Điện, Điện tử, Cơ điện tử, Tự động hóa, CNTT, Viễn thông, hoặc các ngành liên quan. • Có ít nhất 1 năm kinh nghiệm trong lĩnh vực kỹ thuật (chấp nhận sinh viên mới tốt nghiệp có kỹ năng tốt). • Kỹ năng...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-ky-thuat-2032999,2026-04-14T19:33:36.024760
scraped_vietnamworks_algolia_00048,Senior Accounting & Tax Consultant,"Crowe Vietnam Co., Ltd",,Hà Nội,0,0,full-time,any,3,university,"'1. Core Responsibilities -Assist managers in implementing accounting service packages for both domestic and international corporate clients. Prepare and finalize monthly, quarterly, and annual financial statements, tax reports, and other statutory reports for clients. -Assist managers in delivering tax review and tax advisory services to both local and international clients. Prepare and review client deliverables, including... Yêu cầu: Professional requirements: Bachelor's degree in Accounting, Finance, Law, Economics, or related fields; Minimum 3 years of relevant experience in tax, audit, or accounting (preferably in consulting firms); Skills & Qualifications: Good English skills (speaking & writing), able to work with specialized documents and international customers. Passionate and capable of effectively performing the tasks described above. Eager to establish a long-term...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-accounting-and-tax-consultant-2033125,2026-04-14T19:33:36.024825
scraped_vietnamworks_algolia_00049,Country Division Manager & Head Of Sales,Công Ty TNHH GEA Việt Nam,,Hồ Chí Minh,0,0,full-time,any,10,university,"The Country Division Manager & Head of Sales provides end-to-end leadership, strategic direction, and full P&L accountability for the Division within the Country while simultaneously leading the Sales function to accelerate commercial growth. This role acts as a strategic reset leader, ensuring clarity, accountability, governance discipline, and a strong customer-centric culture, while driving a... Yêu cầu: 1. Educational Background • Bachelor’s degree in Engineering, Business, Agriculture, or related technical field. • MBA or equivalent post-graduate qualification preferred. 2. Professional Knowledge & Experience • 10+ years in senior leadership roles within industrial, process engineering, nutrition/feed, or related sectors. ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/country-division-manager-andamp-head-of-sales-2033023,2026-04-14T19:33:36.024888
scraped_vietnamworks_algolia_00056,HO - Partnerships Development Manager (Digital Banking),Ngân Hàng TMCP Á Châu (ACB),,Hồ Chí Minh,0,0,full-time,any,5,university,"Vị trí này đảm bảo chất lượng đầu ra trong hoạt động mở rộng mạng lưới đối tác và hợp tác đối tác nhằm thúc đẩy kinh doanh các sản phẩm, dịch vụ của Khối Ngân hàng số. Trách nhiệm chính - Phát triển và thực hiện chiến lược trao đổi quyền lợi, ưu đãi... Yêu cầu: 1. Trình độ học vấn 1.1 Trình độ tối thiểu: Đại học trở lên 1.2 Chuyên ngành: tài chính, ngân hàng, Marketing 2. Năng lực 2.1 Kiến thức/ Chuyên môn: - Kiến thức marketing đối tác, truyền thông thương hiệu, và quản lý hợp đồng. - Kiến thức về quy trình triển khai chương trình ưu đãi, truyền thông...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ho-partnerships-development-manager-digital-banking-2030417,2026-04-14T19:33:36.025344
scraped_vietnamworks_algolia_00057,[HCM] Nhân Viên Tư Vấn B2B (Data Khách Hàng Có Sẵn),Navigos Group,,Hồ Chí Minh,300000000,500000000,full-time,<35,1,high,"Với hơn 23 năm hình thành và phát triển, VietnamWorks tự hào là trang web tuyển dụng hàng đầu và lâu đời nhất tại Việt Nam. Là một phần của Tập đoàn Navigos Group, VietnamWorks tự hào mang đến một môi trường làm việc năng động, thử thách và thân thiện. Tại đây, mỗi... Yêu cầu: CHỈ CẦN BẠN CÓ: • Tốt nghiệp Cao đẳng, Đại học trở lên, độ tuổi từ khoảng 22 đến 26 • Có trải nghiệm với công việc Sales/Telesales • Yêu thích kinh doanh, không ngại bị từ chối • Khả năng thích ứng nhanh chóng và linh hoạt với sự thay đổi liên tục của thị trường • Giao tiếp trung...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/hcm-nhan-vien-tu-van-b2b-data-khach-hang-co-san-2024465,2026-04-14T19:33:36.025403
scraped_vietnamworks_algolia_00058,Chuyên Viên Cao Cấp Kế Toán Tiếng Trung,Công Ty Cổ Phần Chứng Khoán Guotai Junan (Việt Nam),,Hà Nội,0,0,full-time,any,0,high,"1. Kiểm tra tính hợp lệ của hóa đơn, chứng từ và hồ sơ thanh toán và trình duyệt thanh toán các khoản chi phí phát sinh định kỳ hàng tháng/ 负责审核发票, 相关凭证及付款资料的合规性，并提交各项月度定期费用, 佣金的付款审批流程。 2. Hạch toán các hóa đơn, chi phí và chứng từ kế toán nội bộ/ 核算发票，费用和内部会计单据。 3. Thực hiện các hoạt động về nguồn... Yêu cầu: - Có trình độ Đại học trở lên chuyên ngành kế toán, kinh tế, tài chính; 具备大学本科及以上学历，会计、经济或金融相关专业； - Ưu tiên có bằng cấp chuyên môn và chứng chỉ nghề nghiệp về lĩnh vực chứng khoán; 优先考虑具备证券领域相关专业学历或职业资格证书者。 - Kinh nghiệm chuyên môn: Có 3-5 năm kinh nghiệm ở vị trí tương đương tại các lĩnh vực liên quan kế...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-cao-cap-ke-toan-tieng-trung-2040329,2026-04-14T19:33:36.025466
scraped_vietnamworks_algolia_00059,Accounting & Tax Associate (Client Service),Dezan Shira & Cộng Sự Việt Nam,,Hồ Chí Minh,0,0,full-time,any,2,university,"• Handle daily accounting works and full accounting, and financial works for assigned clients; • Prepare monthly, quarterly and annual tax reports including: Corporate Income Tax, Value Added Tax, Foreign Contractor’s Tax, and others as per set deadlines; • Prepare advisory reports of tax issues, finance and accounting matters when... Yêu cầu: • Minimum 2-3 year of relevant professional experience preferably related industries. • A bachelor’s degree with an emphasis in accounting would be preferable. • Excellent interpersonal and communications skills including strong written and verbal skills. • Excellent command of written and spoken English. • Good command of accounting...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/accounting-tax-associate-client-service-2027210,2026-04-14T19:33:36.025521
scraped_vietnamworks_algolia_00060,Business Project Manager,Techcombank,,Hà Nội,0,0,full-time,any,8,university,"Job Purpose • The job holder leads portfolio management by providing support in planning, coordination of financial objectives and deliverables for the portfolio of both traditional projects/initiatives implemented through Waterfall methodology and customer journey digitization initiatives implemented through Agile methodology. • The job holder collaborates with cross-functional teams within the Transformation Office and other divisions in... Yêu cầu: • At least 8 years of project or program management experience in Waterfall or Agile methodologies. • Project or program management experience in a bank or technology organization including banking product development, performance management, IT project implementation. • Demonstrated experience working in a transformation office to drive a large organization-wide transformation program. • Strong experience in performance tracking...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/business-project-manager--2025767,2026-04-14T19:33:36.025591
scraped_vietnamworks_algolia_00061,Product Owner (Card/ Payment/ Wealth/ Unsecured Lending),Techcombank,,Hà Nội,0,0,full-time,any,6,university,"MỤC TIÊU • Người đảm nhiệm vị trí có trách nhiệm tối đa hóa giá trị của sản phẩm và hiệu quả công việc của nhóm phát triển sản phẩm bằng cách đóng vai trò là tiếng nói của khách hàng. • Người đảm nhiệm vị trí chịu trách nhiệm về quản lý sản phẩm (thiết kế... Yêu cầu: Chân dung Thành công - Bằng cấp, Kinh nghiệm • Tối thiểu bằng cử nhân trong các chuyên ngành Tài chính, Ngân hàng, Kinh tế, Máy tính, Công nghệ Thông tin, Quản trị Kinh doanh hoặc các ngành liên quan. • Có chứng chỉ về Agile Product Management và chứng nhận Product Owner là ưu thế....",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/product-owner-card-payment-wealth-unsecured-lending-2025768,2026-04-14T19:33:36.025645
scraped_vietnamworks_algolia_00062,Procurement Staff (6-Month contract),Công Ty TNHH Ô Tô Mitsubishi Việt Nam,,Hồ Chí Minh,0,0,full-time,any,0,university,"Job Summary: The role is responsible for managing the end to end purchasing process for assigned requests, including scope verification, order placement, delivery tracking, goods receipt, and issue resolution. It supports the full payment process by preparing and consolidating required documentation in compliance with accounting procedures. The position also oversees the selling and disposal activities... Yêu cầu: Qualifications: • Education : Bachelor’s Degree in Trading or Economics • Knowledge : Purchasing/Sourcing (is preferred)/Basic Accounting • Skills: MS Office, English, Communication & Negotiation Skills • Experience: At least 1 year of expeirence in Purchasing position Benefits • Competitive salary • Transportation & meal allowances • Premium health care package • Annual Leaves & additional public holiday days-off",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/procurement-staff-6-month-contract--2026475,2026-04-14T19:33:36.025705
scraped_vietnamworks_algolia_00063,Kỹ Sư Cơ Điện Lương Upto 30Tr + Thưởng Tiến Độ Dự Án,Công Ty CP Đầu Tư Xây Dựng Và Công Nghệ Việt Nhật,,Hà Nội,24000000,30000000,full-time,any,2,high,"Việt Nhật E&C đã khẳng định vị thế là chuyên gia uy tín hàng đầu tại Việt Nam trong lĩnh vực cơ điện và hạ tầng công nghiệp, được nhiều đối tác lớn trong và ngoài nước tin tưởng lựa chọn. Sức mạnh của chúng tôi nằm ở đội ngũ kỹ sư giàu kinh... Yêu cầu: • Tốt nghiệp Đại học/Cao đẳng chuyên ngành Cơ điện, Điện, Nhiệt – Lạnh, Cấp thoát nước hoặc liên quan. • Có từ 02-03 năm kinh nghiệm trong lĩnh vực thi công, lắp đặt hệ thống MEP. • Ưu tiên sử dụng thành thạo Revit - BIM, AutoCAD. • Đọc hiểu tốt bản vẽ kỹ thuật, biết...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-co-djien-luong-upto-30tr-thuong-tien-djo-du-an-2025185,2026-04-14T19:33:36.025763
scraped_vietnamworks_algolia_00064,Sales Representative (QC Service),"Helmsman Quality & Technology Services Co., Ltd.",,Hồ Chí Minh,1000,400000000,full-time,any,1,university,"- Actively and independently develop executive level relationships and grow a profitable portfolio of clients through personal lead origination, qualification, consultation, sales negotiation, and closure. - Participate in the planning, formulation, coordination and execution of sales and marketing activities - Achieve quarterly and yearly sales targets - Propose sales strategies to improve sales performance of the responsible... Yêu cầu: - Bachelor degree holder. Major in business administration, marketing, international trade or a relevant technical field is preferred - 1-3 years’ experience in B2B sales or Import/export, sourcing, trading or supply chain activities. - Experience in selling technical services within the Inspection, Testing, Certification (TIC) industry, or directly to global Supply Chain/Quality/Sourcing departments is preferred - Strong...",service,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/sales-representative-qc-service--2025183,2026-04-14T19:33:36.025823
scraped_vietnamworks_algolia_00065,20 Kỹ Sư Giám Sát Cơ Điện Lương 15Tr -20Tr + Thu Nhập Đến 25Tr + Thưởng Tiến Độ + Free Chỗ Ở,Công Ty CP Đầu Tư Xây Dựng Và Công Nghệ Việt Nhật,,Hà Nội,15000000,20000000,full-time,any,0,university,"Tại Việt Nhật E&C , chúng tôi không chỉ xây dựng những công trình; chúng tôi xây dựng niềm tin. Với hơn 15 năm kinh nghiệm xuất sắc trong lĩnh vực Tổng thầu Xây dựng và Cơ điện (M&E), uy tín của chúng tôi được khẳng định bởi đội ngũ kỹ sư dày dặn kinh... Yêu cầu: • Trình độ học vấn: Tốt nghiệp Đại học, Cao Đẳng các ngành: Điện, Cơ khí, HVAC, Cấp thoát nước, PCCC. • Kỹ năng chuyên môn: ◦ Am hiểu hệ thống điện, cấp thoát nước, HVAC, PCCC, ELV. ◦ Sử dụng office, khả năng đọc hiểu bản vẽ và triển khai thi công ...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/20-ky-su-giam-sat-co-dien-luong-15tr-20tr-thu-nhap-den-25tr-thuong-tien-do-free-cho-o-2025188,2026-04-14T19:33:36.025880
scraped_vietnamworks_algolia_00066,Chuyên Viên Kinh Doanh - Tại Hà Nội (01 người) và Hải Phòng (01 người),Công Ty TNHH Standard Units Supply Việt Nam,,Hà Nội,12000000,15000000,full-time,<35,1,high,"- Phát triển khách hàng mới: Trực tiếp gặp gỡ, đàm phán, chốt hợp đồng với khách hàng. Develop new customers: Directly make apointment, discussion & contract confirmation with accounts - Phối hợp với Sales người Nhật và nhân viên trong nhóm để đạt mục tiêu kinh doanh của cá nhân và tập thể. Quản lý... Yêu cầu: YÊU CẦU CÔNG VIỆC - Tốt nghiệp Đại học (ưu tiên chuyên ngành Cơ khí, Tự động hóa, Kỹ thuật công nghiệp hoặc liên quan). - It nhất 1~2 năm kinh nghiệm (có thể chấp nhận mới ra trường) - Tiếng Anh: giao tiếp khá - Đàm phán, thuyết trình, lập kế hoạch công việc hàng tuần - Biết...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kinh-doanh-tai-ha-noi-01-nguoi-va-hai-phong-01-nguoi-2028320,2026-04-14T19:33:36.025938
scraped_vietnamworks_algolia_00067,Nhân Sự Vận Hành Sàn Thương Mại Điện Tử,Công Ty Cổ Phần Thương Mại Tràng An- Việt Nam,,Hà Nội,0,0,full-time,<35,1,university,"• Lập kế hoạch và quản lý hoạt động kinh doanh, marketing online trên các sàn Thương mại điện tử Tik Tok, Shopee,... của Công ty. • Tham mưu, đề xuất với Ban giám đốc về phương án và định hướng phát triển TMĐT nhằm đáp ứng mục tiêu phát triển. • Khảo sát, đánh giá tình... Yêu cầu: YÊU CẦU CÔNG VIỆC • Am hiểu về marketing thương mại điện tử. • Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương. • Ứng viên có kinh nghiệm và hiểu biết trong lĩnh vực kinh doanh ngành FMCG; ưu tiên ứng viên đến từ sàn TMĐT Lazada, Shopee, Tik Tok,... • Có kỹ năng...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-su-van-hanh-san-thuong-mai-dien-tu-2028054,2026-04-14T19:33:36.025999
