age,experience_years,target_salary,skills_count,total_barriers,education_level,experience_age_ratio,age_exp_product,barrier_weighted,skill_density,salary_per_exp,age_squared,exp_ratio,risk_score_proxy,has_barriers,is_male,is_female,is_married,barrier_health,barrier_family,barrier_techGap,barrier_location,barrier_other,marital_status,region_central_highlands,region_mekong,region_north,region_north_central,region_south_east,region_unknown,emp_employed,emp_retired,emp_self-employed,emp_unemployed,job_type_freelance,job_type_full-time,job_type_part-time,job_type_temporary,marital_divorced,marital_married,marital_single,marital_widowed,skill_density,skill_an,skill_an pha,skill_an toan,skill_ban,skill_ban hang,skill_ban su,skill_ban sua,skill_ban ve,skill_ban đo,skill_bao,skill_bao duong,skill_bao ve,skill_bartender,skill_bartender ban,skill_bartender chan,skill_bartender che,skill_bartender giao,skill_bartender lap,skill_bartender pccc,skill_bien,skill_bien thuc,skill_cham,skill_cham soc,skill_chan,skill_chan nuoi,skill_chat,skill_chat luong,skill_che,skill_che bien,skill_che thu,skill_che đo,skill_chua,skill_dung,skill_dung may,skill_dung đoc,skill_duong,skill_duong xe,skill_gia,skill_gia may,skill_gian,skill_giao,skill_giao hang,skill_giao tiep,skill_giat,skill_giat ui,skill_goi,skill_hang,skill_hang nong,skill_hang pccc,skill_hanh,skill_hanh may,skill_ke,skill_ke toan,skill_khach,skill_khach hang,skill_kho,skill_kho van,skill_kiem,skill_kiem ke,skill_kiem tra,skill_lai,skill_lai xe,skill_lam,skill_lam viec,skill_lap,skill_lap rap,skill_lap đat,skill_lieu,skill_lieu phuc,skill_luong,skill_ly,skill_ly thoi,skill_mac,skill_may,skill_may mac,skill_may moc,skill_may nong,skill_moc,skill_mon,skill_mon an,skill_nau,skill_nau an,skill_ngan,skill_ngan van,skill_nghiep,skill_nguoi,skill_nguoi gia,skill_nha,skill_nhap,skill_nhap lieu,skill_nhom,skill_nhom lai,skill_nhom lap,skill_nhom thu,skill_nong,skill_nong nghiep,skill_nong san,skill_nuoc,skill_nuoc đong,skill_nuoi,skill_nuoi che,skill_nuoi ke,skill_nuoi lam,skill_nuoi pha,skill_nuoi thu,skill_nuoi tron,skill_pccc,skill_pccc su,skill_pccc sua,skill_pccc trang,skill_pccc tron,skill_pccc trong,skill_pccc van,skill_pha,skill_pha che,skill_pham,skill_pham giao,skill_pham lai,skill_pham pccc,skill_pham thu,skill_pham ve,skill_pham xay,skill_pham đong,skill_phuc,skill_phuc vu,skill_quan,skill_quan ly,skill_rap,skill_rap lap,skill_rap may,skill_rap pccc,skill_rap pha,skill_san,skill_sinh,skill_sinh an,skill_soc,skill_soc khach,skill_soc nguoi,skill_son,skill_son sua,skill_su,skill_su dung,skill_sua,skill_sua chua,skill_sua nha,skill_thoi,skill_thoi gian,skill_thu,skill_thu ngan,skill_thuc,skill_thuc pham,skill_tiep,skill_toan,skill_toan thuc,skill_tra,skill_tra chat,skill_trang,skill_trang tri,skill_tri,skill_tri mon,skill_tron,skill_tron vua,skill_trong,skill_trong trot,skill_trot,skill_ui,skill_uong,skill_van,skill_van hanh,skill_ve,skill_ve cham,skill_ve sinh,skill_ve đoc,skill_viec,skill_viec nhom,skill_vu,skill_vu ban,skill_vua,skill_xay,skill_xay dung,skill_xe,skill_xe nau,skill_xe tron,skill_xe trong,skill_xe van,skill_xe xay,skill_xe đoc,skill_xe đong,skill_đat,skill_đat nau,skill_đat nhap,skill_đat su,skill_đien,skill_đien nuoc,skill_đo,skill_đo uong,skill_đoc,skill_đoc ban,skill_đong,skill_đong goi,job_bán,job_bảo,job_chính,job_chế,job_công,job_dân,job_dịh,job_dựng,job_giúp,job_hàng,job_hành,job_kho,job_kế,job_lao,job_lành,job_lái,job_nghiệp,job_nghề,job_nhân,job_nông,job_pha,job_phục,job_sản,job_thợ,job_toán,job_viên,job_việc,job_vận,job_vệ,job_vụ,job_xe,job_xuất,job_xây,job_động,job_type_freelance,job_type_full-time,job_type_part-time,job_type_temporary,userId
62.0,25.0,17683576.0,2.0,0.0,5.0,0.8928571428571429,1550.0,0.0,0.06060606060606061,680137.5384615385,3844.0,0.8928571428571429,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,married,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28041890891444315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311023776796917,0.3311023776796917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23494746575477302,0.0,0.3311023776796917,0.0,0.3311023776796917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409112734692307,0.3409112734692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925406101314688,0.3311023776796917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348476591730864,0.0,0.0,0.6558135418893678,0.0,0.0,0.0,0.4180252180179286,0.0,0.0,0.0,0.523189812965836,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0097
64.0,41.0,30484441.0,1.0,2.0,4.0,1.3666666666666667,2624.0,3.0,0.02857142857142857,725820.0238095238,4096.0,1.3666666666666667,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,married,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589265548362209,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,False,True,False,False,mock_user_0096
53.0,30.9,22881266.0,1.0,0.0,5.0,1.6263157894736842,1637.6999999999998,0.0,0.041666666666666664,717281.065830721,2809.0,1.6263157894736842,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,married,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036571420761999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207649274296314,0.6036571420761999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589265548362209,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,True,False,False,False,mock_user_0095
58.0,18.9,12979177.0,2.0,0.0,3.0,0.7875,1096.1999999999998,0.0,0.06896551724137931,652219.9497487438,3364.0,0.7875,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,married,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048768537510509,0.3048768537510509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328345303607881,0.3328345303607881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328345303607881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048768537510509,0.0,0.0,0.4089696677482929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328345303607881,0.3328345303607881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51679604138477,0.0,0.51679604138477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51679604138477,0.0,0.0,0.44583130758964545,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0094
43.0,14.1,11852722.0,1.0,0.0,4.0,1.5666666666666669,606.3,0.0,0.07142857142857142,784948.4768211921,1849.0,1.5666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,married,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533280778967647,0.6822022895617037,0.0,0.0,0.0,0.0,0.4779414967627745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,True,False,False,False,mock_user_0093
52.0,13.1,8236634.0,1.0,2.0,1.0,0.7277777777777777,681.1999999999999,2.5,0.043478260869565216,584158.4397163121,2704.0,0.7277777777777777,5.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,married,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589265548362209,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,False,True,False,False,mock_user_0092
47.0,20.5,12295567.0,3.0,1.0,2.0,1.5769230769230769,963.5,0.5,0.16666666666666666,571886.8372093023,2209.0,1.5769230769230769,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,divorced,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312982631126354,0.0,0.0,0.0,0.0,0.0,0.3582544917752127,0.3962471622107063,0.0,0.0,0.0,0.0,0.0,0.31038938776096187,0.3312982631126354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31038938776096187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312982631126354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31038938776096187,0.31038938776096187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0091
61.0,30.7,13579484.0,3.0,1.0,0.0,1.137037037037037,1872.7,1.0,0.09375,428374.8895899054,3721.0,1.137037037037037,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,married,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26152658780977106,0.26152658780977106,0.0,0.0,0.0,0.0,0.0,0.0,0.2084891577094102,0.26152658780977106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22771894295125897,0.2807563730516198,0.0,0.3235764032964323,0.3235764032964323,0.0,0.19669403520792833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22243982662280998,0.34558892565346255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22243982662280998,0.22243982662280998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235764032964323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,mock_user_0090
60.0,20.6,15514412.0,4.0,0.0,4.0,0.7923076923076924,1236.0,0.0,0.12903225806451613,718259.8148148147,3600.0,0.7923076923076924,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,single,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593983535032787,0.1593983535032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318719030716741,0.0,0.0,0.0,0.0,0.0,0.0,0.14094915389960413,0.0,0.0,0.0,0.0,0.0,0.0,0.18740757051971815,0.18740757051971815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219636659059244,0.219636659059244,0.18163051977925665,0.19386576379168674,0.0,0.0,0.0,0.0,0.2318719030716741,0.2318719030716741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219636659059244,0.0,0.26987804235166146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318719030716741,0.2318719030716741,0.19386576379168674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593983535032787,0.18740757051971815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318719030716741,0.2318719030716741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219636659059244,0.219636659059244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589265548362209,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388789994774341,0.0,0.0,False,False,True,False,mock_user_0089
38.0,1.6,3850322.0,1.0,1.0,4.0,0.4,60.800000000000004,0.5,0.1111111111111111,1480893.0769230768,1444.0,0.4,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,divorced,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385855610650545,0.385855610650545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266384643255748,0.0,0.385855610650545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385855610650545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385855610650545,0.385855610650545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,False,True,False,False,mock_user_0088
